id,title,price,discount,thumbnail,description,category_id,url,discount_rate,timestamp
68611487,Túi Tam Giác Treo Sườn Xe Đạp Chống Nước Treo Khung Xe Đa Năng Chứa Đồ Cá Nhân Mai Lee,139000,113000,https://salt.tikicdn.com/ts/product/7f/7c/f5/3bbe09a142445e705363e413d5544561.jpg,"Túi Tam Giác Treo Sườn Xe Đạp Chống Nước Treo Khung Xe Đa Năng Chứa Đồ Cá Nhân Mai LeeThiêt kế hình tam giác nổi bât cổ điểnChất liệu Vải nylon chống thấm nước, chất lượng caoKích thước: 26x6x17 ...",8,https://tiki.vn/product-p68611487.html?spid=68611488,19,5/4/2024 11:49
104469261,"Đèn Pha Trước Xe Đạp NX3 Có Sạc USB Siêu Sáng Cao Cấp Chống Nước Dành Cho Xe Đạp Địa Hình, Xe Đạp Thể Thao Giúp Đạp Xe An Toàn Ban Đêm",279000,254000,https://salt.tikicdn.com/ts/product/51/d5/90/73c8ff07c692b341e7bfbe48cdae8602.jpg,"Đèn Pha Trước Xe Đạp NX3 Có Sạc USB Siêu Sáng Cao Cấp Chống Nước Dành Cho Xe Đạp Địa Hình, Xe Đạp Thể Thao Giúp Đạp Xe An Toàn Ban Đêm Mai Lee - Hàng Chính HãngVideo Thực Tế Bộ Đèn Pha T6 và Đèn Hậu...",8,https://tiki.vn/product-p104469261.html?spid=104469262,9,5/4/2024 11:49
110171383,Sạc bình acquy 12V/6A 4Ah-100Ah tự ngắt khi đầy chức năng bảo dưỡng phục hồi ắc quy bằng khử sunfat chống ngược cực,175000,175000,https://salt.tikicdn.com/ts/product/0a/71/59/f73c1f775b0015bb2c4a38690824efad.jpg,Sạc bình acquy 12V/6A 4Ah-100Ahtự ngắt khi đầy chức năng bảo dưỡng phục hồi ắc quy bằng khử sunfat chống ngược cựcMÔ TẢ SẢN PHẨM  Đặc điểm nổi bật của bộ sạc acquy thông minh tự ngắt khi đầy Màn hìn...,8,https://tiki.vn/product-p110171383.html?spid=110171384,0,5/4/2024 11:49
43741683,"Bao Tay, Găng Tay Xe Đạp Và Thể Thao Mùa Hè Hở Ngón",110000,75000,https://salt.tikicdn.com/ts/product/82/ae/5a/efb5abd0f3db09ca1deea39686f60427.jpg,"Bao Tay, Găng Tay Xe Đạp, Xe Máy Và Thể Thao Mùa Hè Hở NgónGăng tay được làm từ chất liệu vải polyester + nylon có độ co dãn tốt, ôm sát bàn tay của bạn, giúp bạn cử động dễ dàng và linh hoạt nhất.Thi...",8,https://tiki.vn/product-p43741683.html?spid=43741685,32,5/4/2024 11:49
69360356,Đèn Pha Xe Đạp Chiếu Sáng Cao Cấp Chống Nước Gắn Ghi-Đông Siêu Sáng Sạc Điện Type-C Có Đồng Hồ Hiển Thị Thời Gian Lượng Pin Có Hỗ trợ Sạc Khẩn Cấp C30ML Mai Lee,359000,359000,https://salt.tikicdn.com/ts/product/d1/e7/42/fdc068ce8be872f948bb41cc0705ff57.jpg,Đèn Pha Xe Đạp Chiếu Sáng Cao Cấp Chống Nước Gắn Ghi-Đông Siêu Sáng Sạc Điện Type-C Có Đồng Hồ Hiển Thị Thời Gian Lượng Pin Có Hỗ trợ Sạc Khẩn Cấp C30ML Mai LeeVideo clip thực tế Đèn BC30Video đèn...,8,https://tiki.vn/product-p69360356.html?spid=69360358,0,5/4/2024 11:49
74441824,Bộ Dụng Cụ Vá Săm Lốp Xe Đạp Có Săm 11 Miếng Du Lịch Tiện Dụng Sử Dụng Khẩn Cấp Cho Xe Đạp Mai Lee,59000,51000,https://salt.tikicdn.com/ts/product/c5/1c/ff/db205d804c500615ccf25642d2aa2101.jpg,"Bộ Dụng Cụ Vá Săm Lốp Xe Đạp Có Săm 11 Miếng Du Lịch Tiện Dụng Sử Dụng Khẩn Cấp Cho Xe Đạp Mai LeeNhỏ gọn, đầy đủ bộ dụng cụ vá săm thông thườngGồm 11 miếng vá săm (lớn, nhỏ, vừa) dành cho các lỗ th...",8,https://tiki.vn/product-p74441824.html?spid=74441825,14,5/4/2024 11:49
11781042,Khóa đĩa xe máy zcon,110000,110000,https://salt.tikicdn.com/ts/product/36/d9/5d/c313a59eb17ff5969be7daf8a077c204.jpg,"Thông tin chi tiết Khóa chống trộm xe máyHiện nay, hiện tượng trộm cắp xe máy xảy ra ngày càng nhiều, gây bất an cho toàn xã hội. Chỉ một phút sơ sẩy, chiếc ""xế yêu"" của bạn có thể bị đánh cắp trong...",8,https://tiki.vn/product-p11781042.html?spid=94349239,0,5/4/2024 11:49
53629453,DUNG DỊCH RỬA KHOANG MÁY VÀ VỎ XE KHÔNG CHẠM EKOKEMIKA BIO 35 - 1L,175000,157500,https://salt.tikicdn.com/ts/product/24/cb/98/84595b76258c7da9a49ff55fba559012.jpg,"DUNG DỊCH RỬA KHOANG MÁY VÀ VỎ XE KHÔNG CHẠM EKOKEMIKA BIO 35Dung dịch rửa xe và rửa khoang máy không chạm Ekokemika Bio 35 là thương hiệu chất lượng, uy tín và được tin dùng đông đảo ở hầu khắp các ...",8,https://tiki.vn/product-p53629453.html?spid=53629454,10,5/4/2024 11:49
131337978,Túi treo hành lý đằng sau chống nước-Túi đôi phía sau yên xe Đồ dùng và thiết bị đi xe đạp Màu Đỏ,135000,135000,https://salt.tikicdn.com/ts/product/38/96/d2/4d7dcb27c4816d28b1f1d6822cdaecbd.jpg,"       Trọng lượng cá nhân; 0,7 kg   Số lượng; 1 cái   Kích thước; 1 mảnh mảnh 70cm * 40cm * 50cm   Kích thước; gấp đơn 30cm * 29cm   Kích thước; 37cm * 33cm * 26cm   ...",8,https://tiki.vn/product-p131337978.html?spid=131337987,0,5/4/2024 11:49
143779186,Sticker Baby In Car dán xe ô tô,12500,11825,https://salt.tikicdn.com/ts/product/4d/b7/08/8d7e53c4f70248ee44ba4f672b9cfd0d.jpg,"Hiện nay khi di chuyển trên đường, không khó để bạn bắt gặp những chiếc ô tô có gắn logo với màu vàng nổi bật và dòng chữ “Baby in Car”. Tuy nhiên, liệu bạn đã biết ý nghĩa của logo này hay chưa?Có t...",8,https://tiki.vn/product-p143779186.html?spid=143779188,5,5/4/2024 11:49
190516568,"Thùng Rác Mini Đa Năng Dùng Trên Xe Ô Tô, Bàn Học, Bàn Làm Việc, Hình Ngộ Nghĩnh Đáng Yêu",75000,71250,https://salt.tikicdn.com/ts/product/92/8d/dc/6c7947d99d7279c4c88360db87edbe29.png,"Thùng Rác Mini Đa Năng Dùng Trên Xe Ô Tô, Bàn Học, Bàn Làm Việc, Hình Ngộ Nghĩnh Đáng YêuMô tả sản phẩmChi tiết sản phẩmTên sản phẩm: Thùng rác mini đa năngKích thước: 14 cm x 6.5 cm x 15.5cm (Dà...",8,https://tiki.vn/product-p190516568.html?spid=190516578,5,5/4/2024 11:49
